id,Gender,Age,City,Profession,CGPA,Sleep Duration,Dietary Habits,Degree,Work/Study Hours
101957,Male,18,Bhopal,Student,6.88,'5-6 hours',Unhealthy,'Class 12',5
101966,Female,25,Kalyan,Student,5.82,'5-6 hours',Healthy,BE,5
101973,Female,22,Patna,Student,6.25,'7-8 hours',Moderate,PhD,2
101977,Male,23,Bhopal,Student,6.17,'7-8 hours',Unhealthy,B.Com,10
101989,Female,22,Vasai-Virar,Student,5.56,'7-8 hours',Unhealthy,BA,2
101999,Male,25,Meerut,Student,9.84,'More than 8 hours',Healthy,B.Ed,2
102002,Male,28,Vasai-Virar,Student,7.92,'5-6 hours',Healthy,BE,12
102005,Male,22,Agra,Student,7.03,'7-8 hours',Healthy,B.Arch,8
102012,Female,21,Varanasi,Student,6.36,'7-8 hours',Moderate,M.Com,8
102017,Female,20,Srinagar,Student,8.09,'Less than 5 hours',Unhealthy,'Class 12',9
102018,Female,24,Lucknow,Student,7.14,'Less than 5 hours',Unhealthy,M.Tech,8
102024,Female,20,Pune,Student,5.32,'Less than 5 hours',Healthy,'Class 12',10
102028,Female,27,Pune,Student,9.54,'7-8 hours',Unhealthy,B.Tech,0
102050,Female,26,Hyderabad,Student,8.13,'Less than 5 hours',Unhealthy,M.Tech,4
102052,Female,24,Faridabad,Student,7.88,'7-8 hours',Unhealthy,'Class 12',0
102054,Male,18,Kalyan,Student,9.24,'5-6 hours',Moderate,'Class 12',12
102056,Female,34,Lucknow,Student,5.59,'Less than 5 hours',Healthy,BCA,3
102071,Male,32,Bhopal,Student,8.74,'7-8 hours',Moderate,B.Ed,10
102085,Female,25,Ahmedabad,Student,9.43,'5-6 hours',Unhealthy,BCA,4
102086,Female,22,Chennai,Student,9.33,'Less than 5 hours',Moderate,MSc,6
102089,Female,34,Meerut,Student,6.37,'More than 8 hours',Moderate,B.Com,10
102090,Female,21,Kalyan,Student,8.58,'5-6 hours',Moderate,BBA,2
102091,Male,28,Indore,Student,9.96,'Less than 5 hours',Healthy,B.Com,11
102093,Female,19,Kalyan,Student,9.97,'7-8 hours',Unhealthy,'Class 12',6
102094,Male,29,Lucknow,Student,5.41,'5-6 hours',Moderate,BCA,11
102103,Female,21,Jaipur,Student,5.11,'5-6 hours',Moderate,B.Ed,3
102105,Female,23,Visakhapatnam,Student,8.04,'More than 8 hours',Moderate,BSc,3
102112,Female,28,Vadodara,Student,9.24,'Less than 5 hours',Healthy,B.Pharm,8
102129,Male,19,Ludhiana,Student,7.39,'More than 8 hours',Healthy,'Class 12',11
102131,Male,33,Vasai-Virar,Student,8.14,'7-8 hours',Healthy,BE,7
102150,Male,31,Ludhiana,Student,5.03,'More than 8 hours',Healthy,MD,2
102156,Female,21,Hyderabad,Student,5.64,'Less than 5 hours',Unhealthy,M.Com,7
102157,Male,22,Ahmedabad,Student,8.42,'7-8 hours',Moderate,BCA,8
102159,Male,34,Patna,Student,5.11,'7-8 hours',Moderate,PhD,11
102163,Male,25,Bhopal,Student,6.44,'5-6 hours',Unhealthy,LLB,10
102164,Female,18,Kolkata,Student,8.59,'7-8 hours',Unhealthy,'Class 12',8
102167,Male,21,Nagpur,Student,5.74,'5-6 hours',Unhealthy,B.Com,5
102171,Female,31,Thane,Student,7.25,'Less than 5 hours',Moderate,'Class 12',10
102173,Female,26,Bhopal,Student,5.42,'More than 8 hours',Moderate,M.Tech,12
102178,Female,19,Patna,Student,8.04,'Less than 5 hours',Moderate,'Class 12',3
102180,Male,19,Vasai-Virar,Student,8.25,'Less than 5 hours',Healthy,'Class 12',9
102181,Male,20,Bangalore,Student,5.99,'More than 8 hours',Healthy,'Class 12',5
102189,Male,18,Ahmedabad,Student,9.88,'More than 8 hours',Healthy,'Class 12',8
102197,Male,34,Ahmedabad,Student,8.91,'5-6 hours',Unhealthy,MD,10
102198,Male,24,Thane,Student,7.77,'5-6 hours',Moderate,BA,1
102199,Male,21,Visakhapatnam,Student,5.27,'Less than 5 hours',Moderate,MA,10
102200,Male,20,Vadodara,Student,9.17,'Less than 5 hours',Unhealthy,'Class 12',4
102206,Male,18,Agra,Student,8.24,'More than 8 hours',Moderate,'Class 12',3
102208,Female,28,Ludhiana,Student,9.89,'More than 8 hours',Unhealthy,B.Pharm,11
102214,Male,32,Delhi,Student,8.04,'5-6 hours',Healthy,B.Com,1
102228,Male,30,Kolkata,Student,5.76,'5-6 hours',Healthy,B.Com,11
102231,Male,31,Patna,Student,8.44,'Less than 5 hours',Healthy,'Class 12',1
102255,Female,32,Delhi,Student,7.91,'Less than 5 hours',Moderate,MBBS,10
102261,Male,29,Chennai,Student,9.41,'Less than 5 hours',Unhealthy,M.Ed,10
102262,Female,31,Hyderabad,Student,8.94,'More than 8 hours',Unhealthy,BCA,6
102264,Female,27,Srinagar,Student,7.46,'Less than 5 hours',Unhealthy,BE,3
102265,Female,34,Bangalore,Student,9.84,'More than 8 hours',Moderate,B.Ed,6
102268,Male,29,Thane,Student,9.21,'7-8 hours',Unhealthy,B.Pharm,7
102270,Female,24,Ghaziabad,Student,5.81,'More than 8 hours',Moderate,B.Arch,0
102273,Male,34,Jaipur,Student,7.26,'More than 8 hours',Healthy,LLM,4
102277,Male,24,Surat,Student,6.41,'More than 8 hours',Healthy,M.Com,0
102278,Male,29,Bhopal,Student,8.96,'5-6 hours',Healthy,LLM,6
102280,Male,33,Ludhiana,Student,5.55,'5-6 hours',Moderate,BSc,8
102287,Female,21,Hyderabad,Student,7.39,'7-8 hours',Healthy,B.Ed,10
102288,Male,26,Vasai-Virar,Student,9.88,'5-6 hours',Unhealthy,B.Com,7
102304,Female,32,Vasai-Virar,Student,9.72,'Less than 5 hours',Moderate,MD,10
102311,Male,30,Kolkata,Student,5.11,'Less than 5 hours',Moderate,B.Pharm,8
102325,Male,22,Ahmedabad,Student,6.08,'Less than 5 hours',Unhealthy,M.Com,0
102331,Female,29,Visakhapatnam,Student,6.38,'5-6 hours',Healthy,M.Tech,8
102334,Female,30,Kalyan,Student,7.94,'Less than 5 hours',Moderate,BHM,12
102336,Male,24,Meerut,Student,6.28,'More than 8 hours',Moderate,B.Tech,4
102338,Male,27,Nashik,Student,6.28,'More than 8 hours',Healthy,LLB,9
102343,Female,29,Chennai,Student,9.46,'More than 8 hours',Unhealthy,MBA,11
102347,Male,33,Bangalore,Student,6.99,'More than 8 hours',Moderate,LLB,6
102351,Female,29,Meerut,Student,8.96,'5-6 hours',Healthy,B.Tech,4
102353,Female,32,Agra,Student,8.9,'7-8 hours',Moderate,LLB,8
102357,Female,25,Meerut,Student,5.98,'7-8 hours',Moderate,MHM,8
102364,Male,23,Delhi,Student,9.05,'7-8 hours',Unhealthy,B.Ed,3
102366,Male,31,Ahmedabad,Student,7.75,'5-6 hours',Healthy,B.Com,12
102372,Male,22,Meerut,Student,6.29,'Less than 5 hours',Unhealthy,B.Tech,8
102376,Male,30,Surat,Student,5.89,'7-8 hours',Healthy,BBA,0
102378,Female,28,Vasai-Virar,Student,6.27,'5-6 hours',Healthy,MHM,1
102382,Male,27,Bhopal,Student,5.38,'7-8 hours',Moderate,M.Ed,8
102387,Female,29,Kalyan,Student,5.88,'More than 8 hours',Healthy,BSc,4
102390,Male,24,Jaipur,Student,6.47,'7-8 hours',Unhealthy,B.Ed,10
102392,Male,24,Chennai,Student,8.04,'7-8 hours',Healthy,BSc,2
102396,Male,29,Kolkata,Student,6.83,'5-6 hours',Unhealthy,B.Pharm,8
102399,Female,25,Ludhiana,Student,5.32,'Less than 5 hours',Unhealthy,MSc,4
102407,Female,25,Kolkata,Student,9.95,'More than 8 hours',Moderate,PhD,0
102410,Female,20,Vasai-Virar,Student,8.91,'Less than 5 hours',Moderate,'Class 12',11
102418,Female,32,Hyderabad,Student,9.74,'7-8 hours',Unhealthy,B.Tech,12
102425,Female,23,Lucknow,Student,7.7,'Less than 5 hours',Moderate,B.Arch,10
102433,Male,26,Srinagar,Student,5.85,'More than 8 hours',Healthy,B.Pharm,5
102440,Female,18,Vasai-Virar,Student,5.12,'7-8 hours',Healthy,'Class 12',10
102444,Male,19,Hyderabad,Student,7.77,'7-8 hours',Unhealthy,'Class 12',5
102452,Female,34,Bangalore,Student,8.91,'5-6 hours',Healthy,B.Ed,12
102454,Male,33,Visakhapatnam,Student,6.16,'5-6 hours',Moderate,B.Com,6
102455,Male,18,Nagpur,Student,9.39,'Less than 5 hours',Unhealthy,'Class 12',3
102456,Female,22,Bangalore,Student,9.67,'5-6 hours',Moderate,B.Tech,12
102457,Male,33,Meerut,Student,9.96,'More than 8 hours',Healthy,B.Arch,10
102460,Male,25,Ghaziabad,Student,9.71,'More than 8 hours',Healthy,BA,0
102477,Male,18,Kalyan,Student,5.74,'5-6 hours',Healthy,'Class 12',11
102478,Male,21,Surat,Student,8.04,'5-6 hours',Unhealthy,MCA,3
102481,Female,21,Hyderabad,Student,8.44,'More than 8 hours',Moderate,BCA,6
102487,Male,24,Hyderabad,Student,9.67,'Less than 5 hours',Unhealthy,B.Ed,12
102495,Male,21,Meerut,Student,5.32,'Less than 5 hours',Healthy,M.Pharm,5
102515,Female,34,Srinagar,Student,7.64,'7-8 hours',Moderate,BHM,9
102517,Female,28,Vadodara,Student,8.95,'5-6 hours',Unhealthy,MBA,5
102522,Female,24,Ahmedabad,Student,9.21,'7-8 hours',Moderate,'Class 12',12
102526,Male,21,Surat,Student,9.19,'More than 8 hours',Moderate,MCA,4
102534,Female,25,Ghaziabad,Student,9.59,'More than 8 hours',Moderate,B.Arch,12
102537,Male,25,Surat,Student,7.53,'Less than 5 hours',Healthy,B.Pharm,6
102539,Female,26,Chennai,Student,6.42,'Less than 5 hours',Healthy,MBA,11
102553,Female,24,Bangalore,Student,9.84,'More than 8 hours',Moderate,B.Arch,6
102560,Male,33,Patna,Student,9.16,'Less than 5 hours',Moderate,LLM,10
102569,Male,30,Hyderabad,Student,8.95,'5-6 hours',Moderate,M.Com,10
102577,Female,25,Hyderabad,Student,5.6,'7-8 hours',Moderate,PhD,2
102583,Female,23,Bhopal,Student,8.54,'More than 8 hours',Moderate,B.Arch,12
102588,Male,25,Pune,Student,8.53,'5-6 hours',Unhealthy,B.Pharm,0
102592,Male,25,Lucknow,Student,9.54,'7-8 hours',Unhealthy,B.Pharm,4
102599,Female,18,Kolkata,Student,8.69,'Less than 5 hours',Healthy,'Class 12',6
102603,Female,18,Ahmedabad,Student,6.78,'5-6 hours',Unhealthy,'Class 12',6
102607,Female,20,Chennai,Student,6.39,'7-8 hours',Unhealthy,'Class 12',6
102612,Female,20,Chennai,Student,8.58,'More than 8 hours',Moderate,'Class 12',12
102613,Male,20,Delhi,Student,7.12,'Less than 5 hours',Healthy,'Class 12',4
102615,Female,34,Thane,Student,8.78,'5-6 hours',Moderate,BE,12
102628,Male,32,Ahmedabad,Student,7.72,'More than 8 hours',Unhealthy,B.Tech,9
102629,Male,27,Bangalore,Student,9.98,'7-8 hours',Unhealthy,MBBS,7
102637,Female,27,Visakhapatnam,Student,6.85,'Less than 5 hours',Healthy,MCA,4
102643,Male,24,Kalyan,Student,9.66,'7-8 hours',Unhealthy,'Class 12',0
102650,Male,19,Hyderabad,Student,7.08,'More than 8 hours',Moderate,'Class 12',3
102658,Female,29,Rajkot,Student,8.04,'5-6 hours',Healthy,LLM,10
102665,Female,20,Indore,Student,8.04,'Less than 5 hours',Unhealthy,'Class 12',2
102680,Female,34,Chennai,Student,7.12,'Less than 5 hours',Moderate,LLB,3
102687,Male,31,Mumbai,Student,8.28,'5-6 hours',Unhealthy,BCA,3
102693,Male,34,Visakhapatnam,Student,9.97,'7-8 hours',Moderate,BSc,10
102696,Male,23,Thane,Student,8.28,'Less than 5 hours',Moderate,BHM,10
102705,Female,25,Nashik,Student,9.74,'5-6 hours',Moderate,B.Arch,12
102706,Female,25,Lucknow,Student,5.57,'7-8 hours',Moderate,M.Tech,3
102712,Male,23,Bangalore,Student,9.93,'5-6 hours',Healthy,B.Com,0
102714,Female,18,Bhopal,Student,5.88,'Less than 5 hours',Moderate,'Class 12',5
102717,Male,30,Nagpur,Student,7.47,'7-8 hours',Moderate,M.Tech,5
102722,Male,23,Agra,Student,5.81,'Less than 5 hours',Healthy,MBA,0
102728,Male,33,Patna,Student,10,'Less than 5 hours',Moderate,BSc,4
102732,Male,29,Rajkot,Student,7.11,'5-6 hours',Moderate,MD,4
102735,Female,23,Srinagar,Student,5.99,'Less than 5 hours',Healthy,BHM,12
102737,Male,21,Thane,Student,7.53,'5-6 hours',Moderate,M.Com,2
102743,Female,20,Surat,Student,9.21,'5-6 hours',Healthy,'Class 12',3
102749,Female,26,Vasai-Virar,Student,9.24,'7-8 hours',Healthy,MBBS,10
102751,Male,21,Bhopal,Student,8.04,'Less than 5 hours',Healthy,MBA,8
102761,Male,18,Jaipur,Student,7.04,'7-8 hours',Healthy,'Class 12',10
102763,Female,24,Kanpur,Student,7.8,'7-8 hours',Moderate,B.Arch,11
102769,Male,33,Surat,Student,6.84,'7-8 hours',Moderate,M.Tech,11
102774,Female,21,Hyderabad,Student,9.84,'5-6 hours',Moderate,BCA,7
102776,Female,23,Srinagar,Student,7.77,'Less than 5 hours',Moderate,MSc,2
102780,Male,31,Patna,Student,8.96,'Less than 5 hours',Moderate,BCA,1
102782,Male,22,Kolkata,Student,8.9,'Less than 5 hours',Moderate,BBA,2
102791,Male,22,Bhopal,Student,9.63,'More than 8 hours',Unhealthy,B.Com,10
102800,Male,22,Hyderabad,Student,9.39,'Less than 5 hours',Unhealthy,BCA,9
102801,Male,29,Vadodara,Student,5.37,'More than 8 hours',Unhealthy,'Class 12',9
102803,Male,26,Surat,Student,5.16,'More than 8 hours',Moderate,M.Pharm,5
102807,Female,33,Hyderabad,Student,5.41,'7-8 hours',Moderate,B.Ed,3
102819,Male,31,Ludhiana,Student,5.08,'More than 8 hours',Moderate,M.Ed,2
102824,Male,22,Lucknow,Student,8.91,'7-8 hours',Healthy,B.Com,5
102835,Male,31,Vasai-Virar,Student,7.92,'More than 8 hours',Unhealthy,LLM,8
102838,Female,24,Chennai,Student,8.09,'Less than 5 hours',Unhealthy,BHM,10
102840,Female,18,Rajkot,Student,9.74,'7-8 hours',Moderate,'Class 12',10
102841,Female,21,Pune,Student,5.7,'More than 8 hours',Moderate,B.Tech,8
102844,Male,33,Kalyan,Student,7.39,'More than 8 hours',Moderate,MA,8
102859,Male,26,Agra,Student,5.65,'Less than 5 hours',Unhealthy,MBA,3
102861,Female,28,Meerut,Student,9.21,'Less than 5 hours',Unhealthy,BSc,11
102862,Female,32,Indore,Student,5.74,'7-8 hours',Moderate,B.Pharm,5
102871,Male,32,Hyderabad,Student,9.39,Others,Healthy,M.Tech,4
102880,Male,31,Surat,Student,6.42,'More than 8 hours',Healthy,LLM,4
102891,Male,29,Faridabad,Student,8.81,'7-8 hours',Unhealthy,PhD,9
102899,Male,26,Delhi,Student,6.39,'5-6 hours',Unhealthy,MBBS,12
102901,Male,25,Pune,Student,8.04,'7-8 hours',Moderate,B.Arch,12
102903,Male,18,Surat,Student,5.77,'7-8 hours',Moderate,'Class 12',12
102912,Male,29,Lucknow,Student,7.52,'Less than 5 hours',Healthy,PhD,10
102925,Female,23,Meerut,Student,9.93,'Less than 5 hours',Moderate,B.Arch,9
102930,Male,34,Hyderabad,Student,9.84,'7-8 hours',Moderate,M.Ed,8
102937,Male,18,Kolkata,Student,5.74,'Less than 5 hours',Unhealthy,'Class 12',2
102950,Female,18,Jaipur,Student,9.56,'More than 8 hours',Moderate,'Class 12',10
102952,Female,31,Rajkot,Student,6.09,'5-6 hours',Healthy,MCA,6
102953,Male,24,Nashik,Student,9.74,'More than 8 hours',Healthy,BSc,11
102956,Female,31,Ludhiana,Student,5.16,'Less than 5 hours',Unhealthy,M.Tech,2
102965,Female,33,Nashik,Student,9.39,'5-6 hours',Healthy,M.Com,6
102967,Male,33,Kalyan,Student,6.61,'5-6 hours',Unhealthy,B.Tech,4
102979,Male,24,Rajkot,Student,5.08,'More than 8 hours',Unhealthy,'Class 12',4
103002,Male,27,Nagpur,Student,7.15,'7-8 hours',Moderate,B.Com,1
103007,Male,27,Kolkata,Student,8.04,'Less than 5 hours',Unhealthy,B.Com,10
103010,Male,18,Bangalore,Student,9.72,'More than 8 hours',Moderate,'Class 12',10
103012,Male,28,Ludhiana,Student,5.56,'7-8 hours',Moderate,B.Com,8
103015,Female,24,Faridabad,Student,9.44,'5-6 hours',Moderate,M.Ed,0
103017,Male,24,Visakhapatnam,Student,5.89,'7-8 hours',Moderate,MBBS,8
103018,Male,22,Thane,Student,5.6,'7-8 hours',Unhealthy,'Class 12',4
103028,Female,26,Pune,Student,7.53,'Less than 5 hours',Unhealthy,B.Tech,8
103035,Male,28,Kalyan,Student,6,'5-6 hours',Unhealthy,B.Tech,5
103036,Female,27,Delhi,Student,5.25,'7-8 hours',Healthy,PhD,2
103039,Male,24,Srinagar,Student,6.37,'7-8 hours',Unhealthy,B.Tech,4
103045,Male,21,Surat,Student,9.44,'More than 8 hours',Unhealthy,M.Com,1
103050,Female,25,Lucknow,Student,7.11,'7-8 hours',Healthy,B.Arch,8
103054,Male,20,Pune,Student,6.41,'5-6 hours',Moderate,'Class 12',11
103055,Male,28,Agra,Student,9.88,'Less than 5 hours',Healthy,B.Ed,12
103057,Male,31,Ghaziabad,Student,6.08,'Less than 5 hours',Unhealthy,MBA,8
103066,Male,32,Ludhiana,Student,8.17,'Less than 5 hours',Healthy,MCA,9
103067,Female,32,Mumbai,Student,5.88,'5-6 hours',Moderate,MBBS,6
103070,Female,25,Kalyan,Student,9.67,'5-6 hours',Unhealthy,MSc,12
103071,Male,32,Srinagar,Student,7.53,'5-6 hours',Healthy,B.Ed,6
103078,Male,24,Meerut,Student,7.92,'Less than 5 hours',Unhealthy,B.Ed,9
103084,Female,21,Chennai,Student,9.89,'More than 8 hours',Moderate,MSc,6
103088,Female,32,Patna,Student,5.75,'7-8 hours',Unhealthy,MBBS,1
103089,Male,19,Delhi,Student,8.46,'5-6 hours',Moderate,'Class 12',8
103096,Female,24,Nagpur,Student,9.63,'More than 8 hours',Moderate,BSc,3
103097,Male,18,Hyderabad,Student,6.17,'More than 8 hours',Unhealthy,'Class 12',5
103102,Male,22,Agra,Student,5.42,'7-8 hours',Unhealthy,MSc,8
103110,Male,24,Nagpur,Student,6.08,'5-6 hours',Unhealthy,MBA,8
103113,Male,33,Visakhapatnam,Student,8.35,'5-6 hours',Moderate,B.Pharm,10
103114,Female,20,Kalyan,Student,7.17,'5-6 hours',Moderate,'Class 12',8
103115,Female,18,Visakhapatnam,Student,6.99,'Less than 5 hours',Moderate,'Class 12',3
103116,Male,24,Surat,Student,9.95,'More than 8 hours',Moderate,B.Arch,3
103126,Female,18,Surat,Student,5.25,'5-6 hours',Healthy,'Class 12',8
103129,Female,20,Surat,Student,5.51,'7-8 hours',Moderate,'Class 12',12
103134,Female,28,Chennai,Student,8.04,'7-8 hours',Moderate,BE,10
103138,Female,24,Varanasi,Student,8.9,'7-8 hours',Healthy,BCA,4
103139,Female,33,Kanpur,Student,7.64,'7-8 hours',Healthy,BHM,4
103140,Female,20,Hyderabad,Student,8.04,'7-8 hours',Healthy,'Class 12',6
103141,Female,29,Vasai-Virar,Student,9.67,'Less than 5 hours',Healthy,MBBS,5
103143,Male,28,Ghaziabad,Student,9.05,'More than 8 hours',Unhealthy,M.Pharm,0
103154,Male,22,Jaipur,Student,5.14,'5-6 hours',Unhealthy,MSc,7
103156,Female,36,Visakhapatnam,Student,7.1,'More than 8 hours',Unhealthy,ME,6
103163,Female,29,Pune,Student,7.52,'Less than 5 hours',Moderate,ME,5
103166,Male,21,Surat,Student,5.27,'More than 8 hours',Unhealthy,MA,5
103177,Male,24,Srinagar,Student,9.72,'Less than 5 hours',Moderate,M.Tech,12
103180,Male,20,Mumbai,Student,6.89,'7-8 hours',Moderate,'Class 12',8
103189,Male,24,Chennai,Student,8.91,'Less than 5 hours',Healthy,BA,6
103197,Female,29,Pune,Student,8.52,'More than 8 hours',Moderate,BCA,4
103200,Male,28,Varanasi,Student,7.34,'7-8 hours',Healthy,B.Pharm,9
103203,Female,18,Srinagar,Student,7.08,'7-8 hours',Unhealthy,'Class 12',10
103204,Female,31,Meerut,Student,8.44,'5-6 hours',Unhealthy,MSc,8
103207,Female,20,Lucknow,Student,7.22,'More than 8 hours',Unhealthy,'Class 12',8
103216,Female,19,Patna,Student,7.25,'5-6 hours',Moderate,'Class 12',12
103220,Male,19,Chennai,Student,8.47,'Less than 5 hours',Moderate,'Class 12',11
103222,Male,23,Patna,Student,10,'Less than 5 hours',Moderate,BSc,8
103223,Male,29,Faridabad,Student,8.04,'7-8 hours',Moderate,B.Pharm,0
103227,Female,28,Meerut,Student,9.63,'Less than 5 hours',Moderate,B.Com,8
103228,Male,23,Nagpur,Student,9.96,'7-8 hours',Unhealthy,B.Ed,7
103236,Male,23,Surat,Student,7.43,'Less than 5 hours',Healthy,M.Tech,12
103238,Male,18,Ahmedabad,Student,8.74,'Less than 5 hours',Unhealthy,'Class 12',10
103239,Male,22,Ghaziabad,Student,9.74,'Less than 5 hours',Unhealthy,BCA,6
103241,Female,34,Nashik,Student,9.85,'5-6 hours',Healthy,B.Com,12
103246,Male,22,Ghaziabad,Student,9.39,'More than 8 hours',Unhealthy,BCA,0
103247,Female,30,Jaipur,Student,8.08,'More than 8 hours',Moderate,B.Ed,2
103252,Male,22,Kolkata,Student,9.93,'5-6 hours',Healthy,B.Com,2
103254,Male,21,Rajkot,Student,8.04,'Less than 5 hours',Unhealthy,B.Arch,12
103256,Male,18,Nashik,Student,6.78,'7-8 hours',Moderate,'Class 12',10
103257,Female,24,Ahmedabad,Student,9.05,'5-6 hours',Moderate,B.Arch,4
103259,Female,21,Kalyan,Student,5.74,'5-6 hours',Moderate,BCA,5
103262,Male,32,Hyderabad,Student,8.71,'Less than 5 hours',Healthy,B.Tech,7
103264,Male,23,Pune,Student,5.71,'7-8 hours',Healthy,MCA,3
103265,Male,31,Thane,Student,7.8,'More than 8 hours',Unhealthy,BA,0
103271,Female,20,Kolkata,Student,5.64,'7-8 hours',Unhealthy,'Class 12',11
103288,Male,30,Ghaziabad,Student,5.41,'5-6 hours',Unhealthy,LLB,10
103289,Male,22,Agra,Student,7.21,'7-8 hours',Unhealthy,BE,7
103291,Female,28,Kolkata,Student,8.35,'7-8 hours',Unhealthy,B.Arch,8
103294,Male,28,Surat,Student,9.6,'5-6 hours',Unhealthy,MCA,2
103296,Male,29,Kalyan,Student,7.88,'Less than 5 hours',Moderate,M.Com,6
103301,Female,19,Lucknow,Student,6.59,'7-8 hours',Healthy,'Class 12',11
103304,Male,18,Nagpur,Student,7.53,'7-8 hours',Unhealthy,'Class 12',10
103311,Female,18,Nagpur,Student,8.62,'More than 8 hours',Unhealthy,'Class 12',10
103314,Female,33,Nashik,Student,9.24,'Less than 5 hours',Moderate,MA,11
103321,Female,21,Visakhapatnam,Student,6.82,'Less than 5 hours',Moderate,B.Arch,6
103323,Female,22,Kalyan,Student,8,'Less than 5 hours',Unhealthy,BBA,7
103342,Male,28,Rajkot,Student,7.5,'Less than 5 hours',Healthy,BE,6
103344,Male,22,Visakhapatnam,Student,6.88,'7-8 hours',Healthy,MCA,8
103346,Female,23,Bangalore,Student,8.9,'5-6 hours',Healthy,BE,10
103363,Female,31,Visakhapatnam,Student,5.56,'Less than 5 hours',Moderate,MD,4
103379,Male,26,Bangalore,Student,9.96,'7-8 hours',Unhealthy,BBA,5
103386,Male,24,Kalyan,Student,8.62,'Less than 5 hours',Unhealthy,MBBS,0
103390,Female,19,Indore,Student,8.96,'More than 8 hours',Moderate,'Class 12',6
103396,Female,31,Ludhiana,Student,6.92,'7-8 hours',Moderate,MBA,8
103406,Female,20,Ludhiana,Student,5.65,'Less than 5 hours',Unhealthy,'Class 12',6
103424,Male,18,Kalyan,Student,6.85,'Less than 5 hours',Unhealthy,'Class 12',10
103440,Female,33,Kanpur,Student,5.59,'7-8 hours',Moderate,MCA,10
103443,Male,32,Srinagar,Student,8.5,'Less than 5 hours',Unhealthy,M.Com,4
103449,Male,23,Kalyan,Student,8.95,'More than 8 hours',Moderate,B.Arch,10
103450,Female,33,Ahmedabad,Student,5.64,'Less than 5 hours',Moderate,BHM,8
103453,Male,30,Srinagar,Student,7.39,'More than 8 hours',Moderate,MCA,11
103460,Female,24,Ludhiana,Student,6.99,'More than 8 hours',Unhealthy,MBBS,12
103461,Male,21,Agra,Student,5.11,'More than 8 hours',Unhealthy,MCA,4
103466,Female,33,Ludhiana,Student,5.16,'5-6 hours',Moderate,M.Tech,12
103468,Female,27,Ahmedabad,Student,9.72,'Less than 5 hours',Unhealthy,B.Com,3
103472,Female,27,Vasai-Virar,Student,7.46,'7-8 hours',Moderate,BHM,10
103475,Male,20,Ludhiana,Student,6.08,'More than 8 hours',Healthy,'Class 12',8
103482,Female,34,Kolkata,Student,7.85,'5-6 hours',Healthy,B.Ed,7
103487,Female,25,Kalyan,Student,5.88,'7-8 hours',Unhealthy,MHM,8
103489,Female,32,Visakhapatnam,Student,6.92,'Less than 5 hours',Healthy,MCA,2
103499,Male,26,Hyderabad,Student,8.58,'7-8 hours',Healthy,BCA,10
103501,Male,34,Nagpur,Student,6.61,'7-8 hours',Moderate,MCA,12
103502,Male,31,Thane,Student,5.32,'Less than 5 hours',Healthy,PhD,11
103506,Female,29,Kolkata,Student,8.04,'More than 8 hours',Moderate,B.Com,8
103508,Male,27,Rajkot,Student,8.28,'7-8 hours',Unhealthy,BBA,7
103517,Male,34,Kalyan,Student,5.11,'More than 8 hours',Healthy,B.Ed,9
103518,Female,22,Srinagar,Student,6.37,'7-8 hours',Unhealthy,BHM,0
103522,Male,25,Jaipur,Student,6.83,'5-6 hours',Unhealthy,B.Com,12
103536,Female,25,Nagpur,Student,6.92,'5-6 hours',Healthy,M.Tech,10
103544,Male,23,Srinagar,Student,7.74,'More than 8 hours',Unhealthy,'Class 12',2
103548,Male,19,Visakhapatnam,Student,9.25,'7-8 hours',Moderate,'Class 12',6
103549,Male,24,Kolkata,Student,9.96,'Less than 5 hours',Unhealthy,'Class 12',10
103557,Male,25,Hyderabad,Student,7.09,'5-6 hours',Unhealthy,B.Arch,11
103571,Female,33,Srinagar,Student,7.48,'Less than 5 hours',Moderate,BHM,11
103574,Female,24,Kolkata,Student,5.64,'7-8 hours',Unhealthy,B.Arch,11
103576,Female,23,Hyderabad,Student,7.52,'Less than 5 hours',Unhealthy,BHM,10
103577,Male,31,Kolkata,Student,9.21,'5-6 hours',Healthy,B.Ed,11
103583,Male,32,Visakhapatnam,Student,8.74,'5-6 hours',Healthy,B.Ed,8
103589,Male,34,Kolkata,Student,6.26,'Less than 5 hours',Healthy,BCA,4
103590,Male,18,Visakhapatnam,Student,7.08,'7-8 hours',Unhealthy,B.Ed,2
103597,Female,24,Surat,Student,5.99,'5-6 hours',Moderate,BBA,12
103599,Female,33,Kolkata,Student,9.97,'Less than 5 hours',Healthy,B.Ed,9
103604,Female,25,Hyderabad,Student,5.11,'7-8 hours',Unhealthy,B.Arch,10
103612,Male,18,Vasai-Virar,Student,8.37,'Less than 5 hours',Healthy,'Class 12',0
103616,Male,27,Visakhapatnam,Student,9.37,'5-6 hours',Unhealthy,MSc,11
103617,Female,28,Bangalore,Student,9.46,'7-8 hours',Moderate,M.Tech,5
103618,Male,18,Bangalore,Student,6.65,'More than 8 hours',Moderate,'Class 12',12
103625,Female,33,Agra,Student,6.78,'Less than 5 hours',Unhealthy,PhD,10
103633,Male,27,Pune,Student,5.59,'7-8 hours',Unhealthy,MA,11
103634,Male,24,Hyderabad,Student,6,'7-8 hours',Moderate,LLM,5
103641,Male,20,Surat,Student,9.41,'More than 8 hours',Healthy,'Class 12',1
